dialogue_id,donation_amount,donation_made,utterance_idx,speaker,utterance,intention
20180825-070900_49_live,0.25,Yes,32,ER,I am glad you decided to be part of this really great cause.,Express satisfaction with the other person's decision
20180825-070900_49_live,0.25,Yes,33,ER,Have you ever donated to a charity before this?,Inquire about past donation experiences
20180825-070900_49_live,0.25,Yes,34,EE,no this is my first time.,Share that this is their first time donating
20180825-070900_49_live,0.25,Yes,35,EE,what do I do now?,Seek guidance on the next steps
20180825-070900_49_live,0.25,Yes,36,ER,You do not have to do anything else.,Reassure that no further action is needed
20180825-071316_761_live,0.0,No,0,ER,Hi,Greeting
20180825-071316_761_live,0.0,No,1,EE,"Hello, do you have any charities in mind that you support?",Inquiring about supported charities
20180825-071316_761_live,0.0,No,2,ER,"Yes, I am very fond of Save the Children.",Expressing support for a specific charity
20180825-071316_761_live,0.0,No,3,EE,I've never heard of that one.,Expressing unfamiliarity with the charity
20180825-071316_761_live,0.0,No,4,EE,What is their goal?,Requesting information about the charity's goal
20180825-071316_761_live,0.0,No,5,ER,"They are an international charity that provideds food, basic supplies and reief to children in developing countries",Providing information about the charity's mission
20180825-071316_761_live,0.0,No,6,EE,Oh that is interesting.,Expressing interest
20180825-071316_761_live,0.0,No,7,EE,Have you ever made a donation to them?,Inquiring about past donations
20180825-071316_761_live,0.0,No,8,ER,"Yes, I try to make a donation at least annually",Confirming regular donations
20180825-071316_761_live,0.0,No,9,EE,Nice!,Expressing approval
20180825-071316_761_live,0.0,No,10,EE,How much do they recommend you donate?,Inquiring about recommended donation amount
20180825-071316_761_live,0.0,No,11,ER,I would suggest around $20.,Suggesting a donation amount
20180825-071316_761_live,0.0,No,12,ER,That is enough to signifigantly help a child for several weeks while it is just a week's worth of coffee for you.,Justifying the suggested donation amount
20180825-071316_761_live,0.0,No,13,EE,I could definitely justify giving $20 to them.,Expressing willingness to donate
20180825-071316_761_live,0.0,No,14,ER,Your donation would be of great help and most would go directly to helping these kids.,Encouraging donation by explaining its impact
20180825-071316_761_live,0.0,No,15,ER,"Meanwhile, you could feel great about helping those kids who really need your support!",Encouraging donation by highlighting emotional benefits
20180825-071316_761_live,0.0,No,16,EE,"Sounds good, do I just go to the website to donate?",Inquiring about the donation process
20180825-071316_761_live,0.0,No,17,ER,Your donation will be directly deducted from your task payment.,Explaining the donation process
20180825-071316_761_live,0.0,No,18,ER,You can do that right now.,Prompting immediate action
20180825-071316_761_live,0.0,No,19,ER,How much would you likfe to donate?,Inquiring about the donation amount
20180825-071316_761_live,0.0,No,20,EE,I will just go ahead and do the $20.,Confirming the donation amount
20180825-071316_761_live,0.0,No,21,ER,Ok.,Acknowledging the confirmation
20180825-071459_643_live,0.15,Yes,0,ER,Do you feel it is improtant to help the children of the world to get them a good meal atleast 2 times a day,Initiate conversation and introduce the topic of helping children with meals
20180825-071459_643_live,0.15,Yes,1,EE,Yes.,Express agreement
20180825-071459_643_live,0.15,Yes,2,EE,Nutrition is important,Provide a reason for agreement
20180825-071459_643_live,0.15,Yes,3,ER,so will you donate to keep the children nourished and kept safe,Request a donation
20180825-071459_643_live,0.15,Yes,4,EE,I typically donate to local charities by giving food or cash.,Explain current donation habits
20180825-071459_643_live,0.15,Yes,5,EE,I sometimes question charities that I don't really know,Express skepticism about unknown charities
20180825-071459_643_live,0.15,Yes,6,ER,well with this charity we all know it is to help to save the children and I agree you should question other donations because together we can help keep the children nourished,Reassure and align with the skepticism while promoting the charity
20180825-071459_643_live,0.15,Yes,7,EE,I just worry money I donate doesn't get to the children.,Express concern about the effectiveness of donations
20180825-071459_643_live,0.15,Yes,8,ER,I agree because as you have seen the commercials of the individual holding a little child asking for donations and all he is doing is getting to play with peoples emotions well with our organization we cut the cost of an actor and use that money to help the children,Address the concern by explaining the charity's approach
20180825-071459_643_live,0.15,Yes,9,EE,That's fantastic.,Express approval
20180825-071459_643_live,0.15,Yes,10,EE,And how do you make sure some local warlord doesn't get in the way of the charity?,Raise a concern about potential obstacles (warlords)
20180825-071459_643_live,0.15,Yes,11,ER,well we all know there is warlords everywhere even in the USA but we try our very best for our food items to reach the children,Acknowledge the concern and explain efforts to mitigate it
20180825-071459_643_live,0.15,Yes,12,EE,Warlords in the USA get elected to political office unfortunately.,Comment on the political situation in the USA
20180825-071459_643_live,0.15,Yes,13,ER,yes we know this and they run the country but that is the virtues of a free nation,Acknowledge the comment and reflect on the nature of a free nation
20180825-071459_643_live,0.15,Yes,14,EE,"As long as my donation gets to the children, I will donate to the charity",State a condition for making a donation
20180825-071459_643_live,0.15,Yes,15,ER,Thank you for your donation as i guarantee you donation goes towards to the children,Express gratitude and provide assurance
20180825-071459_643_live,0.15,Yes,16,ER,How much would like to donate,Ask for the donation amount
20180825-071459_643_live,0.15,Yes,17,EE,Half of whatever I am going to get paid for this task,Specify the donation amount
20180825-071727_819_live,0.15,Yes,0,ER,"Hi, How are you doing this morning?",Initiate conversation and greet
20180825-071727_819_live,0.15,Yes,1,EE,I am doing well.,Respond to greeting
20180825-071727_819_live,0.15,Yes,2,EE,You?,Inquire about the other person's well-being
20180825-071727_819_live,0.15,Yes,3,ER,I'm doing great and am really looking forward to our chat!,Express enthusiasm for the conversation
20180825-071727_819_live,0.15,Yes,4,EE,Excellent.,Acknowledge the other person's enthusiasm
20180825-071727_819_live,0.15,Yes,5,EE,Sounds good.,Express agreement
20180825-071727_819_live,0.15,Yes,6,ER,I was just thinking about all the kids going back to school and saw a story about places to drop off school supplies for kids in need,Introduce a topic for discussion
20180825-071727_819_live,0.15,Yes,7,EE,OK - what specifically were you thinking about?,Seek clarification on the introduced topic
20180825-071727_819_live,0.15,Yes,8,ER,I was thinking that there are children all around the world that are in need and one charity in particular called Save the Children,Provide more details about the topic
20180825-071727_819_live,0.15,Yes,9,EE,What about this charity.,Request further information
20180825-071727_819_live,0.15,Yes,10,EE,Are you thinking of donating to it?,Inquire about the other person's intentions
20180825-071727_819_live,0.15,Yes,11,ER,I am and I would also like to ask you to donate to it as well because of all the good work they do for children who usually have nowhere else to turn for help,Express personal intention and make a request
20180825-071727_819_live,0.15,Yes,12,EE,What do you think I should donate?,Seek advice on how to fulfill the request
20180825-071727_819_live,0.15,Yes,13,ER,I think you should donate $0.15 now which is half of your payment of more if you like.,Provide a specific suggestion
20180825-071727_819_live,0.15,Yes,14,ER,Your donation will be directed deducted from you task payment and collected by the researchers and sent to Save the Children,Explain the process of donation
20180825-071727_819_live,0.15,Yes,15,EE,OK that sounds reasonable.,Express agreement with the suggestion
20180825-071727_819_live,0.15,Yes,16,EE,I will agree to donate $0.15 then.,Confirm the decision to donate
20180825-071727_819_live,0.15,Yes,17,ER,That is fantastic and here is a link if you want to know even more  URL,Express appreciation and provide additional information
20180825-071727_819_live,0.15,Yes,18,EE,OK thanks.,Acknowledge the information
20180825-071727_819_live,0.15,Yes,19,EE,I already checked it out and it seems pretty good.,Share personal action taken regarding the information
20180825-071727_819_live,0.15,Yes,20,EE,Have a great day!,Conclude the conversation with a farewell
20180825-073559_995_live,0.0,No,0,ER,Hello?,Initiate conversation
20180825-073559_995_live,0.0,No,1,EE,hi,Respond to greeting
20180825-073559_995_live,0.0,No,2,ER,How are you today?,Inquire about well-being
20180825-073559_995_live,0.0,No,3,EE,good how about you?,Respond to inquiry and reciprocate question
20180825-073559_995_live,0.0,No,4,ER,"I am well, thank you!",Express well-being and gratitude
20180825-073559_995_live,0.0,No,5,ER,Glad you are doing well also.,Express gladness for EE's well-being
20180825-073559_995_live,0.0,No,6,ER,Have you heard of the charity called Save the Children?,Introduce topic of charity
20180825-073559_995_live,0.0,No,7,EE,"i have not, can you tell me more?",Express lack of knowledge and request information
